Timestamp,clearsky_ghi,clearsky_dni,clearsky_dhi,ghi_clipped
2020-10-13 13:18:00,1046.700866332691,1115.8531326373875,27.79416759766036,437.71
2020-10-13 13:23:00,1041.3645529806852,1115.601817781792,27.652466761796063,434.3675
2020-10-13 13:28:00,1035.49185464137,1115.322449554219,27.49652272167566,421.895
2020-10-13 13:33:00,1029.0855974077965,1115.014310094659,27.32641052157055,388.6475
2020-10-13 13:38:00,1022.1488614358944,1114.67659714979,27.142211952155662,360.305
2020-10-13 13:43:00,1014.6849865465814,1114.3084191526582,26.94401569926788,343.3924999999999
2020-10-13 13:48:00,1006.6975634204108,1113.9087889030038,26.73191711008849,320.6175
2020-10-13 13:53:00,998.1904401453332,1113.476617224651,26.506018367012075,273.71
2020-10-13 13:58:00,989.1677133471812,1113.010704992783,26.266428252126047,263.0575
2020-10-13 14:03:00,979.6337294623718,1112.509734693835,26.01326218100576,251.4875
2020-10-13 14:08:00,969.5930871778736,1111.9722609752707,25.746642267504285,249.82
2020-10-13 14:13:00,959.0506265332342,1111.3966992605292,25.46669703436862,401.99
2020-10-13 14:18:00,948.0114378493772,1110.78131403279,25.17356165033459,503.245
2020-10-13 14:23:00,936.4808485209768,1110.1242043427785,24.86737757941046,623.5
2020-10-13 14:28:00,924.464432934637,1109.423288798999,24.54829284424636,765.7724999999999
2020-10-13 14:33:00,911.967998102378,1108.6762871321,24.216461644643005,817.92
2020-10-13 14:38:00,898.9975945755637,1107.880700864676,23.872044647362145,908.95
2020-10-13 14:43:00,885.5595028734742,1107.0337898295138,23.515208625749665,845.26
2020-10-13 14:48:00,871.6602362474076,1106.132546514799,23.14612653313316,805.605
2020-10-13 14:53:00,857.3065446098744,1105.1736669104305,22.764977607159267,876.16
2020-10-13 14:58:00,842.5053994498664,1104.1535158853117,22.37194696923109,617.6424999999999
2020-10-13 15:03:00,827.2640074384951,1103.0680895528392,21.96722598579493,744.0124999999999
2020-10-13 15:08:00,811.5897928912472,1101.9129697640149,21.551011802640343,802.7625
2020-10-13 15:13:00,795.4904126287087,1100.683274117874,21.123507739513684,628.6975
2020-10-13 15:18:00,778.9737379033043,1099.3735956062817,20.68492281019917,764.6725
2020-10-13 15:23:00,762.0478706996321,1097.977935405169,20.23547215535939,747.12
2020-10-13 15:28:00,744.7211277722134,1096.4896219427887,19.775376618672222,717.1675
2020-10-13 15:33:00,727.0020469222861,1094.9012182715592,19.304862913505644,688.2800000000001
2020-10-13 15:38:00,708.8993948333766,1093.2044136267486,18.82416383098348,660.73
2020-10-13 15:43:00,690.4221515147127,1091.389893432798,18.33351782689533,638.8425
2020-10-13 15:48:00,671.579531855298,1089.4471892507015,17.83316959404476,617.165
2020-10-13 15:53:00,652.3809691121726,1087.3644964346497,17.3233696237952,594.4024999999999
2020-10-13 15:58:00,632.8361399007703,1085.1284609220363,16.804374869665708,567.2449999999999
2020-10-13 16:03:00,612.9549502428031,1082.7239186879344,16.27644837684602,552.36
2020-10-13 16:08:00,592.7475655322492,1080.1335865583987,15.7398600779145,521.56
2020-10-13 16:13:00,572.2244039989229,1077.3376819324385,15.194886619270278,507.45
2020-10-13 16:18:00,551.3961603979203,1074.3134620360547,14.641811990184236,481.64
2020-10-13 16:23:00,530.2738354608894,1071.0346579964555,14.080928304849069,453.865
2020-10-13 16:28:00,508.8687436329847,1067.4707698698478,13.512536007828771,429.4025
2020-10-13 16:33:00,487.1925716709596,1063.5861948083725,12.936945430074443,403.395
2020-10-13 16:38:00,465.2574029673428,1059.3391229648107,12.354477434832065,377.485
